train mean squared error,val mean squared error,train learning rate
0.18166054785251617,0.16318735480308533,0.0010000000474974513
0.16469025611877441,0.1686951369047165,0.0010000000474974513
0.16425608098506927,0.165157288312912,0.0010000000474974513
0.15887807309627533,0.15872952342033386,0.00010000000474974513
0.15801489353179932,0.15742431581020355,0.00010000000474974513
0.15720798075199127,0.15563960373401642,0.00010000000474974513
0.15637794137001038,0.15490169823169708,0.00010000000474974513
0.15630917251110077,0.15475952625274658,0.00010000000474974513
0.15545399487018585,0.15440811216831207,0.00010000000474974513
0.15475429594516754,0.15329217910766602,0.00010000000474974513
0.1541617512702942,0.15280160307884216,0.00010000000474974513
0.15329225361347198,0.15166394412517548,0.00010000000474974513
0.15248483419418335,0.15056315064430237,0.00010000000474974513
0.1521167755126953,0.15021035075187683,0.00010000000474974513
0.15073856711387634,0.14930222928524017,0.00010000000474974513
0.15003953874111176,0.14810772240161896,0.00010000000474974513
0.1493482142686844,0.14879445731639862,0.00010000000474974513
0.14824892580509186,0.14969933032989502,0.00010000000474974513
0.14601358771324158,0.14573918282985687,1.0000000656873453e-05
0.14517909288406372,0.14500835537910461,1.0000000656873453e-05
0.14507898688316345,0.14565493166446686,1.0000000656873453e-05
0.14487366378307343,0.14476971328258514,1.0000000656873453e-05
0.1445910781621933,0.14450490474700928,1.0000000656873453e-05
0.1444832682609558,0.1444728821516037,1.0000000656873453e-05
0.1443103402853012,0.14417541027069092,1.0000000656873453e-05
0.14409704506397247,0.14400289952754974,1.0000000656873453e-05
0.14398594200611115,0.14376649260520935,1.0000000656873453e-05
0.1437903344631195,0.14369498193264008,1.0000000656873453e-05
0.14356441795825958,0.14333119988441467,1.0000000656873453e-05
0.1434115171432495,0.14352157711982727,1.0000000656873453e-05
0.14324647188186646,0.1430245041847229,1.0000000656873453e-05
0.14304126799106598,0.14266015589237213,1.0000000656873453e-05
0.1428419053554535,0.1423289179801941,1.0000000656873453e-05
0.1425725221633911,0.14230138063430786,1.0000000656873453e-05
0.1424468457698822,0.14201286435127258,1.0000000656873453e-05
0.1421298384666443,0.14165747165679932,1.0000000656873453e-05
0.14198841154575348,0.14145782589912415,1.0000000656873453e-05
0.14169400930404663,0.14132945239543915,1.0000000656873453e-05
0.14134712517261505,0.14160850644111633,1.0000000656873453e-05
0.14113885164260864,0.14170248806476593,1.0000000656873453e-05
0.14063450694084167,0.1407756358385086,1.0000001111620804e-06
0.14055801928043365,0.14106528460979462,1.0000001111620804e-06
0.14053703844547272,0.14082778990268707,1.0000001111620804e-06
0.14048688113689423,0.14074432849884033,1.000000082740371e-07
0.1404651254415512,0.14070121943950653,1.000000082740371e-07
0.1404561847448349,0.14069893956184387,1.000000082740371e-08
