train mean squared error,val mean squared error,train learning rate
4.035173416137695,3.178619861602783,0.0010000000474974513
3.0952649116516113,2.998414993286133,0.0010000000474974513
2.9849894046783447,2.900744676589966,0.0010000000474974513
2.901160478591919,2.808415651321411,0.0010000000474974513
2.8205227851867676,2.7439141273498535,0.0010000000474974513
2.7395808696746826,2.6841461658477783,0.0010000000474974513
2.654170036315918,2.568216562271118,0.0010000000474974513
2.562105894088745,2.4856507778167725,0.0010000000474974513
2.4731712341308594,2.4051854610443115,0.0010000000474974513
2.3824596405029297,2.343127489089966,0.0010000000474974513
2.295290946960449,2.2331690788269043,0.0010000000474974513
2.2106854915618896,2.144857883453369,0.0010000000474974513
2.1393373012542725,2.120330333709717,0.0010000000474974513
2.073038339614868,2.0535764694213867,0.0010000000474974513
2.020451545715332,1.9759912490844727,0.0010000000474974513
1.9648813009262085,2.0047898292541504,0.0010000000474974513
1.9189845323562622,1.910984992980957,0.0010000000474974513
1.8807779550552368,1.8715420961380005,0.0010000000474974513
1.8397353887557983,1.8324799537658691,0.0010000000474974513
1.8090447187423706,1.8309669494628906,0.0010000000474974513
1.7819873094558716,1.8423463106155396,0.0010000000474974513
1.750500202178955,1.7728062868118286,0.0010000000474974513
1.7285422086715698,1.770089864730835,0.0010000000474974513
1.712733507156372,1.7408413887023926,0.0010000000474974513
1.6911123991012573,1.73952317237854,0.0010000000474974513
1.6700046062469482,1.7049281597137451,0.0010000000474974513
1.6559348106384277,1.6921167373657227,0.0010000000474974513
1.6396955251693726,1.681336522102356,0.0010000000474974513
1.6250216960906982,1.6728699207305908,0.0010000000474974513
1.6143372058868408,1.6804022789001465,0.0010000000474974513
1.600334644317627,1.6467386484146118,0.0010000000474974513
1.5892411470413208,1.6417312622070312,0.0010000000474974513
1.5791081190109253,1.628853678703308,0.0010000000474974513
1.5651366710662842,1.660017728805542,0.0010000000474974513
1.559365153312683,1.6156566143035889,0.0010000000474974513
1.5447559356689453,1.6168954372406006,0.0010000000474974513
1.5386661291122437,1.6266839504241943,0.0010000000474974513
1.4760671854019165,1.572435975074768,0.00010000000474974513
1.4660632610321045,1.5721395015716553,0.00010000000474974513
1.4631158113479614,1.5681087970733643,0.00010000000474974513
1.4621347188949585,1.5712339878082275,0.00010000000474974513
1.4600342512130737,1.5667060613632202,0.00010000000474974513
1.4586660861968994,1.5684953927993774,0.00010000000474974513
1.4576982259750366,1.5680396556854248,0.00010000000474974513
1.449230432510376,1.564184308052063,1.0000000656873453e-05
1.4481464624404907,1.564631700515747,1.0000000656873453e-05
1.4478195905685425,1.5644824504852295,1.0000000656873453e-05
1.4467580318450928,1.5643962621688843,1.0000001111620804e-06
1.4466893672943115,1.5643528699874878,1.0000001111620804e-06
1.4465429782867432,1.5643495321273804,1.000000082740371e-07
