train sparse categorical crossentropy,train sparse categorical accuracy,val sparse categorical crossentropy,val sparse categorical accuracy,train learning rate
1.0613865852355957,0.5969374775886536,0.8132773637771606,0.6927923560142517,0.0010000000474974513
0.7623652815818787,0.7170937657356262,0.6884335279464722,0.7384072542190552,0.0010000000474974513
0.647276759147644,0.7591875195503235,0.6521908044815063,0.7578125,0.0010000000474974513
0.5811248421669006,0.7830625176429749,0.5621926188468933,0.7855342626571655,0.0010000000474974513
0.5390081405639648,0.8016250133514404,0.4904616177082062,0.8208165168762207,0.0010000000474974513
0.48347508907318115,0.8212500214576721,0.48000815510749817,0.8286290168762207,0.0010000000474974513
0.45681580901145935,0.8303124904632568,0.4493991732597351,0.836693525314331,0.0010000000474974513
0.42892560362815857,0.8423125147819519,0.41922876238822937,0.8452621102333069,0.0010000000474974513
0.4047754406929016,0.8525000214576721,0.38682618737220764,0.8626512289047241,0.0010000000474974513
0.38313591480255127,0.8604687452316284,0.3831629157066345,0.860131025314331,0.0010000000474974513
0.3680218458175659,0.8655937314033508,0.39936336874961853,0.8560987710952759,0.0010000000474974513
0.3581864833831787,0.8699062466621399,0.376817911863327,0.8654233813285828,0.0010000000474974513
0.33650535345077515,0.8791875243186951,0.3467184901237488,0.875,0.0010000000474974513
0.3263449966907501,0.8806562423706055,0.34153518080711365,0.875,0.0010000000474974513
0.32826992869377136,0.8797812461853027,0.37451645731925964,0.8623992204666138,0.0010000000474974513
0.2988255023956299,0.8911250233650208,0.3357369601726532,0.8828125,0.0010000000474974513
0.2950828969478607,0.8940625190734863,0.3175559937953949,0.8853326439857483,0.0010000000474974513
0.29157933592796326,0.8926249742507935,0.32551562786102295,0.8813003897666931,0.0010000000474974513
0.28334537148475647,0.8966875076293945,0.31997424364089966,0.8896169066429138,0.0010000000474974513
0.2321927845478058,0.9154999852180481,0.2600918412208557,0.9095262289047241,0.00010000000474974513
0.2193080633878708,0.921218752861023,0.25747859477996826,0.9065020084381104,0.00010000000474974513
0.21446706354618073,0.9224374890327454,0.25543972849845886,0.9107862710952759,0.00010000000474974513
0.2115936279296875,0.9231874942779541,0.252294659614563,0.913306474685669,0.00010000000474974513
0.20727594196796417,0.9258124828338623,0.249308243393898,0.9115423560142517,0.00010000000474974513
0.20345377922058105,0.9267812371253967,0.24791304767131805,0.9120463728904724,0.00010000000474974513
0.20126278698444366,0.9278125166893005,0.24956408143043518,0.914818525314331,0.00010000000474974513
0.19857962429523468,0.9277812242507935,0.24057695269584656,0.9115423560142517,0.00010000000474974513
0.1953541785478592,0.9290000200271606,0.2407943606376648,0.9125503897666931,0.00010000000474974513
0.19302628934383392,0.9297187328338623,0.24915018677711487,0.9105342626571655,0.00010000000474974513
0.18389101326465607,0.9340312480926514,0.23195479810237885,0.9180947542190552,1.0000000656873453e-05
0.1808728724718094,0.9344687461853027,0.23095829784870148,0.9178427457809448,1.0000000656873453e-05
0.18031439185142517,0.9350937604904175,0.23127655684947968,0.9178427457809448,1.0000000656873453e-05
0.17978568375110626,0.9355312585830688,0.23073749244213104,0.9188507795333862,1.0000000656873453e-05
0.1794106662273407,0.9359687566757202,0.23088309168815613,0.9168346524238586,1.0000000656873453e-05
0.17902228236198425,0.9359062314033508,0.23067912459373474,0.9173387289047241,1.0000000656873453e-05
0.17767441272735596,0.9361875057220459,0.2305377870798111,0.9178427457809448,1.0000001111620804e-06
0.17752520740032196,0.9361562728881836,0.23048628866672516,0.9178427457809448,1.0000001111620804e-06
0.1774628609418869,0.9363750219345093,0.23049099743366241,0.9175907373428345,1.0000001111620804e-06
0.17727446556091309,0.9363437294960022,0.23049090802669525,0.9175907373428345,1.000000082740371e-07
0.17727072536945343,0.9363750219345093,0.23048816621303558,0.9173387289047241,1.000000082740371e-07
0.1772512048482895,0.9364062547683716,0.2304878830909729,0.9173387289047241,1.000000082740371e-08
