train mean squared error,val mean squared error,train learning rate
3.728581190109253,2.741093635559082,0.0010000000474974513
2.5778720378875732,2.4646477699279785,0.0010000000474974513
2.352177619934082,2.305569648742676,0.0010000000474974513
2.202155590057373,2.193589925765991,0.0010000000474974513
2.0795326232910156,2.090752601623535,0.0010000000474974513
1.977334976196289,1.9898899793624878,0.0010000000474974513
1.8893543481826782,1.9147306680679321,0.0010000000474974513
1.8109233379364014,1.8741799592971802,0.0010000000474974513
1.7450497150421143,1.8070389032363892,0.0010000000474974513
1.6837936639785767,1.7657573223114014,0.0010000000474974513
1.6372493505477905,1.7118934392929077,0.0010000000474974513
1.5853383541107178,1.6723949909210205,0.0010000000474974513
1.5437536239624023,1.6294063329696655,0.0010000000474974513
1.5031553506851196,1.5900782346725464,0.0010000000474974513
1.4687983989715576,1.5557334423065186,0.0010000000474974513
1.4320600032806396,1.5344159603118896,0.0010000000474974513
1.3993295431137085,1.5516111850738525,0.0010000000474974513
1.3729708194732666,1.5018813610076904,0.0010000000474974513
1.351378321647644,1.4751404523849487,0.0010000000474974513
1.3216125965118408,1.4257099628448486,0.0010000000474974513
1.3048210144042969,1.4356074333190918,0.0010000000474974513
1.2831567525863647,1.4197375774383545,0.0010000000474974513
1.2645825147628784,1.424015760421753,0.0010000000474974513
1.2467588186264038,1.396385669708252,0.0010000000474974513
1.232659935951233,1.3834950923919678,0.0010000000474974513
1.2199243307113647,1.3641712665557861,0.0010000000474974513
1.1995410919189453,1.3473089933395386,0.0010000000474974513
1.1863641738891602,1.3371331691741943,0.0010000000474974513
1.1719491481781006,1.3351949453353882,0.0010000000474974513
1.1588189601898193,1.3874080181121826,0.0010000000474974513
1.1504729986190796,1.3073835372924805,0.0010000000474974513
1.1402089595794678,1.3127156496047974,0.0010000000474974513
1.1239124536514282,1.3038671016693115,0.0010000000474974513
1.1176100969314575,1.3143435716629028,0.0010000000474974513
1.1087124347686768,1.3031141757965088,0.0010000000474974513
1.095234751701355,1.2955714464187622,0.0010000000474974513
1.0850645303726196,1.2924264669418335,0.0010000000474974513
1.0737051963806152,1.2609398365020752,0.0010000000474974513
1.069889783859253,1.3053539991378784,0.0010000000474974513
1.0615756511688232,1.2625271081924438,0.0010000000474974513
0.990520179271698,1.2137653827667236,0.00010000000474974513
0.9794155955314636,1.2164430618286133,0.00010000000474974513
0.9762534499168396,1.2132004499435425,0.00010000000474974513
0.9751631021499634,1.2134124040603638,0.00010000000474974513
0.9729655981063843,1.2134820222854614,0.00010000000474974513
0.9643430709838867,1.210052728652954,1.0000000656873453e-05
0.9631441831588745,1.2107504606246948,1.0000000656873453e-05
0.9628576040267944,1.209794521331787,1.0000000656873453e-05
0.9625148177146912,1.2106040716171265,1.0000000656873453e-05
0.9624394178390503,1.209471344947815,1.0000000656873453e-05
0.962149977684021,1.2097526788711548,1.0000000656873453e-05
0.9619745016098022,1.2094038724899292,1.0000000656873453e-05
0.960777223110199,1.2095248699188232,1.0000001111620804e-06
0.9607234597206116,1.2095588445663452,1.0000001111620804e-06
0.9605711102485657,1.2095636129379272,1.000000082740371e-07
