train sparse categorical crossentropy,train sparse categorical accuracy,val sparse categorical crossentropy,val sparse categorical accuracy,train learning rate
2.317786455154419,0.1003125011920929,2.310575485229492,0.10005040466785431,0.0010000000474974513
2.311453342437744,0.09834375232458115,2.3093440532684326,0.10030242055654526,0.0010000000474974513
2.3079752922058105,0.09875000268220901,2.304987907409668,0.10483870655298233,0.0010000000474974513
2.308342218399048,0.09846875071525574,2.305169105529785,0.09904234111309052,0.0010000000474974513
2.306821584701538,0.10037499666213989,2.310549736022949,0.09904234111309052,0.0010000000474974513
2.303689479827881,0.09862499684095383,2.3032784461975098,0.1010584682226181,0.00010000000474974513
2.303056001663208,0.10209374874830246,2.3031868934631348,0.09904234111309052,0.00010000000474974513
2.303072690963745,0.09996874630451202,2.302887201309204,0.1005544364452362,0.00010000000474974513
2.3029770851135254,0.0976250022649765,2.3035647869110107,0.09979838877916336,0.00010000000474974513
2.3031749725341797,0.09925000369548798,2.3029072284698486,0.09904234111309052,0.00010000000474974513
2.3026397228240967,0.10196875035762787,2.302842617034912,0.09904234111309052,1.0000000656873453e-05
2.3025848865509033,0.10196875035762787,2.302826404571533,0.09904234111309052,1.0000000656873453e-05
2.3024888038635254,0.10196875035762787,2.302823305130005,0.09904234111309052,1.0000001111620804e-06
