train mean squared error,val mean squared error,train learning rate
0.1964990496635437,0.16766658425331116,0.0010000000474974513
0.16682733595371246,0.16349102556705475,0.0010000000474974513
0.1612992286682129,0.14373734593391418,0.0010000000474974513
0.03606145828962326,0.010738096199929714,0.0010000000474974513
0.009197994135320187,0.006580132059752941,0.0010000000474974513
0.006174566224217415,0.0037759398110210896,0.0010000000474974513
0.004555006977170706,0.003335719695314765,0.0010000000474974513
0.0035745417699217796,0.003823274513706565,0.0010000000474974513
0.0032218368723988533,0.00262273708358407,0.0010000000474974513
0.0028144565876573324,0.0022083381190896034,0.0010000000474974513
0.0024711485020816326,0.0015107698272913694,0.0010000000474974513
0.0019458812894299626,0.0011717338347807527,0.0010000000474974513
0.0015659284545108676,0.0013076678151264787,0.0010000000474974513
0.0018581454642117023,0.0015329081797972322,0.0010000000474974513
0.0009002042934298515,0.0008315106970258057,0.00010000000474974513
0.0008482357952743769,0.0008026309078559279,0.00010000000474974513
0.0008326797396875918,0.0007934411405585706,0.00010000000474974513
0.0007973794126883149,0.0007810665410943329,1.0000000656873453e-05
0.000792571110650897,0.0007664146251045167,1.0000000656873453e-05
0.0007892480352893472,0.0007681561983190477,1.0000001111620804e-06
