train sparse categorical crossentropy,train sparse categorical accuracy,val sparse categorical crossentropy,val sparse categorical accuracy,train learning rate
1.318243384361267,0.5965625047683716,0.9714508056640625,0.6943044066429138,0.0010000000474974513
0.857149064540863,0.7336562275886536,0.7880082726478577,0.7522681355476379,0.0010000000474974513
0.7142255902290344,0.7800312638282776,0.6572371125221252,0.7973790168762207,0.0010000000474974513
0.6113356351852417,0.8138124942779541,0.60146564245224,0.8109878897666931,0.0010000000474974513
0.5603251457214355,0.8313437700271606,0.5846919417381287,0.8235887289047241,0.0010000000474974513
0.518286943435669,0.8434374928474426,0.5029022097587585,0.8475302457809448,0.0010000000474974513
0.48684391379356384,0.8532812595367432,0.465256005525589,0.8598790168762207,0.0010000000474974513
0.4583026170730591,0.8629999756813049,0.4501318633556366,0.8654233813285828,0.0010000000474974513
0.4418814480304718,0.867062509059906,0.506054699420929,0.8432459831237793,0.0010000000474974513
0.4239586293697357,0.8727812767028809,0.4148912727832794,0.8775201439857483,0.0010000000474974513
0.4110138714313507,0.8764374852180481,0.40202611684799194,0.8780242204666138,0.0010000000474974513
0.3945341408252716,0.883718729019165,0.3824603855609894,0.8860887289047241,0.0010000000474974513
0.3813117742538452,0.8863750100135803,0.3775878846645355,0.8873487710952759,0.0010000000474974513
0.3828357458114624,0.8846874833106995,0.3667536973953247,0.8891128897666931,0.0010000000474974513
0.37420517206192017,0.8866875171661377,0.3596113920211792,0.8928931355476379,0.0010000000474974513
0.36099594831466675,0.8920937776565552,0.3612114191055298,0.8936492204666138,0.0010000000474974513
0.36249667406082153,0.8913437724113464,0.3430348336696625,0.8971773982048035,0.0010000000474974513
0.35364529490470886,0.8945624828338623,0.36483868956565857,0.890625,0.0010000000474974513
0.34064361453056335,0.8982499837875366,0.33666008710861206,0.8974294066429138,0.0010000000474974513
0.33989548683166504,0.8976250290870667,0.3147864043712616,0.9067540168762207,0.0010000000474974513
0.33006778359413147,0.9009687304496765,0.3144330382347107,0.9067540168762207,0.0010000000474974513
0.3244948983192444,0.9021875262260437,0.31161826848983765,0.9080141186714172,0.0010000000474974513
0.32419243454933167,0.9024999737739563,0.2979941964149475,0.9122983813285828,0.0010000000474974513
0.3130703866481781,0.9064687490463257,0.2995949387550354,0.9095262289047241,0.0010000000474974513
0.3126192092895508,0.9072499871253967,0.2931395173072815,0.9102822542190552,0.0010000000474974513
0.30348753929138184,0.9090937376022339,0.30436787009239197,0.9072580933570862,0.0010000000474974513
0.3061632215976715,0.9079375267028809,0.2890335023403168,0.9122983813285828,0.0010000000474974513
0.2929278314113617,0.9119687676429749,0.344067245721817,0.8923891186714172,0.0010000000474974513
0.2947566509246826,0.9125312566757202,0.291450172662735,0.9165826439857483,0.0010000000474974513
0.258141428232193,0.9229687452316284,0.26321661472320557,0.9206148982048035,0.00010000000474974513
0.25242599844932556,0.9256874918937683,0.2587893307209015,0.9256552457809448,0.00010000000474974513
0.25098270177841187,0.926437497138977,0.25710368156433105,0.9231351017951965,0.00010000000474974513
0.2503489851951599,0.9264062643051147,0.2583604156970978,0.9231351017951965,0.00010000000474974513
0.24931062757968903,0.9264062643051147,0.25860217213630676,0.9256552457809448,0.00010000000474974513
0.24470053613185883,0.9276250004768372,0.25522151589393616,0.9246471524238586,1.0000000656873453e-05
0.24407289922237396,0.9282187223434448,0.25525981187820435,0.9251512289047241,1.0000000656873453e-05
0.2438168227672577,0.9279999732971191,0.25478050112724304,0.9264112710952759,1.0000000656873453e-05
0.24363593757152557,0.9283124804496765,0.255698561668396,0.9243951439857483,1.0000000656873453e-05
0.24343076348304749,0.9282187223434448,0.2544849216938019,0.9261592626571655,1.0000000656873453e-05
0.24341557919979095,0.9284999966621399,0.25365182757377625,0.9254032373428345,1.0000000656873453e-05
0.24325722455978394,0.9285937547683716,0.2547403573989868,0.9251512289047241,1.0000000656873453e-05
0.24312156438827515,0.9278437495231628,0.25405213236808777,0.9254032373428345,1.0000000656873453e-05
0.2426452934741974,0.9284374713897705,0.254006564617157,0.9259072542190552,1.0000001111620804e-06
0.24251818656921387,0.9286875128746033,0.25401243567466736,0.9259072542190552,1.0000001111620804e-06
0.24240565299987793,0.9284374713897705,0.2540152966976166,0.9259072542190552,1.000000082740371e-07
