train mean squared error,val mean squared error,train learning rate
0.1714698225259781,0.16665081679821014,0.0010000000474974513
0.1684492826461792,0.1669657975435257,0.0010000000474974513
0.16937048733234406,0.16538205742835999,0.0010000000474974513
0.16877716779708862,0.1643950641155243,0.0010000000474974513
0.16880486905574799,0.16409000754356384,0.0010000000474974513
0.16796819865703583,0.16522617638111115,0.0010000000474974513
0.1684730499982834,0.16772162914276123,0.0010000000474974513
0.16630588471889496,0.16357776522636414,0.00010000000474974513
0.16543368995189667,0.16335132718086243,0.00010000000474974513
0.16540464758872986,0.16299965977668762,0.00010000000474974513
0.16475199162960052,0.162205770611763,0.00010000000474974513
0.19916695356369019,0.16662678122520447,0.00010000000474974513
0.16779834032058716,0.16335442662239075,0.00010000000474974513
0.16549910604953766,0.16327004134655,1.0000000656873453e-05
0.16534118354320526,0.16310688853263855,1.0000000656873453e-05
0.16512566804885864,0.16306070983409882,1.0000001111620804e-06
