train mean squared error,val mean squared error,train learning rate
0.16935938596725464,0.16839922964572906,0.0010000000474974513
0.16669653356075287,0.17081519961357117,0.0010000000474974513
0.16526439785957336,0.16816923022270203,0.0010000000474974513
0.1648847758769989,0.1699484884738922,0.0010000000474974513
0.16441217064857483,0.16561901569366455,0.0010000000474974513
0.16421420872211456,0.16835495829582214,0.0010000000474974513
0.16258029639720917,0.16667690873146057,0.0010000000474974513
0.15605495870113373,0.1614544540643692,0.00010000000474974513
0.14791595935821533,0.14970280230045319,0.00010000000474974513
0.12369147688150406,0.10789632052183151,0.00010000000474974513
0.1030176430940628,0.09490342438220978,0.00010000000474974513
0.07687482982873917,0.06264810264110565,0.00010000000474974513
0.06439164280891418,0.055829085409641266,0.00010000000474974513
0.05517997592687607,0.04533134773373604,0.00010000000474974513
0.04707322642207146,0.05763677880167961,0.00010000000474974513
0.042755674570798874,0.038880202919244766,0.00010000000474974513
0.04066085070371628,0.04621041193604469,0.00010000000474974513
0.036705974489450455,0.03636236861348152,0.00010000000474974513
0.03534797579050064,0.03352297097444534,0.00010000000474974513
0.033631835132837296,0.02969794161617756,0.00010000000474974513
0.03131801262497902,0.035000599920749664,0.00010000000474974513
0.030631665140390396,0.031253546476364136,0.00010000000474974513
0.026428230106830597,0.02628782019019127,1.0000000656873453e-05
0.0261466633528471,0.02609993703663349,1.0000000656873453e-05
0.025905238464474678,0.026513105258345604,1.0000000656873453e-05
0.025737889111042023,0.025652972981333733,1.0000000656873453e-05
0.025614578276872635,0.02563183195888996,1.0000000656873453e-05
0.025542743504047394,0.025344647467136383,1.0000000656873453e-05
0.025176797062158585,0.025788772851228714,1.0000000656873453e-05
0.025202132761478424,0.02491757832467556,1.0000000656873453e-05
0.024850226938724518,0.02517390064895153,1.0000000656873453e-05
0.024844175204634666,0.024651294574141502,1.0000000656873453e-05
0.02449350617825985,0.025040805339813232,1.0000000656873453e-05
0.024386145174503326,0.024237703531980515,1.0000000656873453e-05
0.024155566468834877,0.024270929396152496,1.0000000656873453e-05
0.02398253045976162,0.023879993706941605,1.0000000656873453e-05
0.023635853081941605,0.024005576968193054,1.0000000656873453e-05
0.023583045229315758,0.023611577227711678,1.0000000656873453e-05
0.023499757051467896,0.02504352107644081,1.0000000656873453e-05
0.023260116577148438,0.023377541452646255,1.0000000656873453e-05
0.02314978837966919,0.02423950470983982,1.0000000656873453e-05
0.0231663528829813,0.022853676229715347,1.0000000656873453e-05
0.022804399952292442,0.02260054089128971,1.0000000656873453e-05
0.022683503106236458,0.025140557438135147,1.0000000656873453e-05
0.02259695716202259,0.022707128897309303,1.0000000656873453e-05
0.021892840042710304,0.022108949720859528,1.0000001111620804e-06
0.021876320242881775,0.022226467728614807,1.0000001111620804e-06
0.02185603231191635,0.022084534168243408,1.0000001111620804e-06
0.021802222356200218,0.02206379361450672,1.000000082740371e-07
0.021801359951496124,0.022061243653297424,1.000000082740371e-07
0.021792933344841003,0.022061314433813095,1.000000082740371e-08
