train mean squared error,val mean squared error,train learning rate
8.117257118225098,6.480818271636963,0.0010000000474974513
5.380492687225342,4.599790573120117,0.0010000000474974513
4.169533729553223,3.7870724201202393,0.0010000000474974513
3.5697238445281982,3.32480788230896,0.0010000000474974513
3.2371888160705566,3.1478328704833984,0.0010000000474974513
3.006218194961548,2.8294947147369385,0.0010000000474974513
2.7861361503601074,2.6526873111724854,0.0010000000474974513
2.6435649394989014,2.5555379390716553,0.0010000000474974513
2.581015110015869,2.579569101333618,0.0010000000474974513
2.541841506958008,2.4680395126342773,0.0010000000474974513
2.5017504692077637,2.4446747303009033,0.0010000000474974513
2.467797040939331,2.428478479385376,0.0010000000474974513
2.4358317852020264,2.4209342002868652,0.0010000000474974513
2.4088258743286133,2.384131908416748,0.0010000000474974513
2.3813860416412354,2.371187448501587,0.0010000000474974513
2.3775975704193115,2.3934736251831055,0.0010000000474974513
2.3412911891937256,2.3697259426116943,0.0010000000474974513
2.3151230812072754,2.3206591606140137,0.0010000000474974513
2.295086145401001,2.2606515884399414,0.0010000000474974513
2.275280714035034,2.2736759185791016,0.0010000000474974513
2.2623047828674316,2.2776365280151367,0.0010000000474974513
2.192476749420166,2.1902124881744385,0.00010000000474974513
2.180511951446533,2.183051109313965,0.00010000000474974513
2.1771154403686523,2.1798839569091797,0.00010000000474974513
2.1740453243255615,2.1800343990325928,0.00010000000474974513
2.1725776195526123,2.1773993968963623,0.00010000000474974513
2.170762062072754,2.1818292140960693,0.00010000000474974513
2.1682066917419434,2.174551486968994,0.00010000000474974513
2.1673502922058105,2.176417112350464,0.00010000000474974513
2.1650679111480713,2.1712052822113037,0.00010000000474974513
2.163909912109375,2.169370651245117,0.00010000000474974513
2.1613059043884277,2.1704180240631104,0.00010000000474974513
2.158668279647827,2.1688060760498047,0.00010000000474974513
2.1574511528015137,2.1709392070770264,0.00010000000474974513
2.156374931335449,2.162585496902466,0.00010000000474974513
2.1535494327545166,2.163343667984009,0.00010000000474974513
2.151437759399414,2.157412052154541,0.00010000000474974513
2.1502459049224854,2.1599903106689453,0.00010000000474974513
2.1490516662597656,2.160757064819336,0.00010000000474974513
2.13961124420166,2.1543307304382324,1.0000000656873453e-05
2.1384096145629883,2.1529548168182373,1.0000000656873453e-05
2.1380233764648438,2.153021812438965,1.0000000656873453e-05
2.137845993041992,2.1530628204345703,1.0000000656873453e-05
2.1366779804229736,2.1526336669921875,1.0000001111620804e-06
2.136523723602295,2.1524746417999268,1.0000001111620804e-06
2.136463165283203,2.152353525161743,1.0000001111620804e-06
2.1364331245422363,2.152308225631714,1.0000001111620804e-06
2.136404275894165,2.1522719860076904,1.0000001111620804e-06
2.136247396469116,2.152266025543213,1.000000082740371e-07
2.136244297027588,2.1522574424743652,1.000000082740371e-07
2.136228322982788,2.152257204055786,1.000000082740371e-08
