train sparse categorical crossentropy,train sparse categorical accuracy,val sparse categorical crossentropy,val sparse categorical accuracy,train learning rate
1.2987202405929565,0.5314375162124634,0.9870479106903076,0.6310483813285828,0.0010000000474974513
0.8934891223907471,0.6686562299728394,0.8302416205406189,0.6973286271095276,0.0010000000474974513
0.7957765460014343,0.7049687504768372,0.7646545171737671,0.7207661271095276,0.0010000000474974513
0.7329267263412476,0.7311562299728394,0.7346383929252625,0.7207661271095276,0.0010000000474974513
0.6888076663017273,0.7475000023841858,0.6686723828315735,0.7593246102333069,0.0010000000474974513
0.6381233930587769,0.7680937647819519,0.6560261249542236,0.7651209831237793,0.0010000000474974513
0.6076964735984802,0.780468761920929,0.5928151607513428,0.7885584831237793,0.0010000000474974513
0.5642139315605164,0.7989687323570251,0.5783213973045349,0.7850302457809448,0.0010000000474974513
0.5500105023384094,0.8020625114440918,0.542693018913269,0.8109878897666931,0.0010000000474974513
0.5366737246513367,0.8059375286102295,0.5794146656990051,0.7905746102333069,0.0010000000474974513
0.5187268853187561,0.8144687414169312,0.5390719771385193,0.8107358813285828,0.0010000000474974513
0.507566511631012,0.8193437457084656,0.5075276494026184,0.8182963728904724,0.0010000000474974513
0.5065483450889587,0.8182500004768372,0.5128597021102905,0.8188003897666931,0.0010000000474974513
0.4925988018512726,0.8231874704360962,0.5065889954566956,0.8127520084381104,0.0010000000474974513
0.4850763976573944,0.8267499804496765,0.48299330472946167,0.8253528475761414,0.0010000000474974513
0.47993162274360657,0.828499972820282,0.4831905663013458,0.8235887289047241,0.0010000000474974513
0.4729832112789154,0.8313437700271606,0.4818365275859833,0.8283770084381104,0.0010000000474974513
0.4706362783908844,0.8297187685966492,0.4992718994617462,0.8208165168762207,0.0010000000474974513
0.46049219369888306,0.836312472820282,0.4837109446525574,0.8331653475761414,0.0010000000474974513
0.42688098549842834,0.8478437662124634,0.4489992558956146,0.8379536271095276,0.00010000000474974513
0.4212290644645691,0.8510937690734863,0.44685834646224976,0.8384576439857483,0.00010000000474974513
0.41907912492752075,0.8514999747276306,0.4465522766113281,0.8394657373428345,0.00010000000474974513
0.41803109645843506,0.850656270980835,0.4423002004623413,0.8399697542190552,0.00010000000474974513
0.41737642884254456,0.851937472820282,0.4421359896659851,0.8394657373428345,0.00010000000474974513
0.41532087326049805,0.8514687418937683,0.4395994544029236,0.8417338728904724,0.00010000000474974513
0.41465020179748535,0.8525624871253967,0.4421554207801819,0.8397177457809448,0.00010000000474974513
0.41378599405288696,0.8535624742507935,0.4397652745246887,0.8412298560142517,0.00010000000474974513
0.4087250530719757,0.8550624847412109,0.43687140941619873,0.8417338728904724,1.0000000656873453e-05
0.40803781151771545,0.8550312519073486,0.4365539252758026,0.8407257795333862,1.0000000656873453e-05
0.4078514873981476,0.8555312752723694,0.43673697113990784,0.842993974685669,1.0000000656873453e-05
0.4075506925582886,0.8554375171661377,0.43628162145614624,0.8424898982048035,1.0000000656873453e-05
0.40748921036720276,0.8554375171661377,0.43613719940185547,0.8407257795333862,1.0000000656873453e-05
0.4073234498500824,0.85546875,0.4360513985157013,0.842993974685669,1.0000000656873453e-05
0.4071292281150818,0.8557500243186951,0.43555209040641785,0.842993974685669,1.0000000656873453e-05
0.4070519506931305,0.8559374809265137,0.4357781708240509,0.8412298560142517,1.0000000656873453e-05
0.4070461690425873,0.8556874990463257,0.4355623424053192,0.842993974685669,1.0000000656873453e-05
0.406366765499115,0.8559687733650208,0.4352448880672455,0.84375,1.0000001111620804e-06
0.4062580466270447,0.8561875224113464,0.43526163697242737,0.8440020084381104,1.0000001111620804e-06
0.4062245190143585,0.8563125133514404,0.4352949857711792,0.8440020084381104,1.0000001111620804e-06
0.40612995624542236,0.8560312390327454,0.43529799580574036,0.8440020084381104,1.000000082740371e-07
0.40612927079200745,0.8560312390327454,0.4353069067001343,0.8440020084381104,1.000000082740371e-07
0.4061196446418762,0.8560624718666077,0.43530720472335815,0.8440020084381104,1.000000082740371e-08
