train mean squared error,val mean squared error,train learning rate
9.706656455993652,9.13326358795166,0.0010000000474974513
8.516256332397461,7.933760166168213,0.0010000000474974513
7.225503921508789,6.652467727661133,0.0010000000474974513
6.283510684967041,5.896570682525635,0.0010000000474974513
5.616437911987305,5.363411903381348,0.0010000000474974513
5.123502731323242,4.942724704742432,0.0010000000474974513
4.8053507804870605,4.676936626434326,0.0010000000474974513
4.527346611022949,4.516958713531494,0.0010000000474974513
4.347108364105225,4.310915946960449,0.0010000000474974513
4.242663383483887,4.204322338104248,0.0010000000474974513
4.133127212524414,4.14738655090332,0.0010000000474974513
4.075830459594727,4.25006628036499,0.0010000000474974513
3.998379945755005,4.000921726226807,0.0010000000474974513
3.955354690551758,3.9592909812927246,0.0010000000474974513
3.918605089187622,3.9315273761749268,0.0010000000474974513
3.865664005279541,3.973814010620117,0.0010000000474974513
3.8546903133392334,3.85135817527771,0.0010000000474974513
3.829519033432007,3.8933839797973633,0.0010000000474974513
3.796265125274658,3.875293493270874,0.0010000000474974513
3.691403865814209,3.75606632232666,0.00010000000474974513
3.667182683944702,3.748621702194214,0.00010000000474974513
3.661376714706421,3.740438938140869,0.00010000000474974513
3.6553165912628174,3.7339179515838623,0.00010000000474974513
3.6522390842437744,3.727783679962158,0.00010000000474974513
3.6469905376434326,3.7231431007385254,0.00010000000474974513
3.643693208694458,3.7191238403320312,0.00010000000474974513
3.63920521736145,3.722480297088623,0.00010000000474974513
3.637227773666382,3.7194535732269287,0.00010000000474974513
3.621825695037842,3.7088849544525146,1.0000000656873453e-05
3.619581699371338,3.708937883377075,1.0000000656873453e-05
3.6192843914031982,3.707887887954712,1.0000000656873453e-05
3.618450403213501,3.707700729370117,1.0000000656873453e-05
3.6180293560028076,3.7072107791900635,1.0000000656873453e-05
3.6178691387176514,3.707458734512329,1.0000000656873453e-05
3.617584466934204,3.7083287239074707,1.0000000656873453e-05
3.6157546043395996,3.706482410430908,1.0000001111620804e-06
3.6153366565704346,3.706383466720581,1.0000001111620804e-06
3.6152687072753906,3.7061402797698975,1.0000001111620804e-06
3.6152141094207764,3.706101417541504,1.0000001111620804e-06
3.6151602268218994,3.706136703491211,1.0000001111620804e-06
3.6149017810821533,3.706134557723999,1.000000082740371e-07
3.6148979663848877,3.70613169670105,1.000000082740371e-07
3.6148781776428223,3.706131935119629,1.000000082740371e-08
