train sparse categorical crossentropy,train sparse categorical accuracy,val sparse categorical crossentropy,val sparse categorical accuracy,train learning rate
1.359197735786438,0.4801562428474426,1.1020861864089966,0.5672882795333862,0.0010000000474974513
0.8351932764053345,0.6861249804496765,0.6387268304824829,0.7822580933570862,0.0010000000474974513
0.5384116768836975,0.8085625171661377,0.5627849698066711,0.8069556355476379,0.0010000000474974513
0.46347346901893616,0.8304374814033508,0.45338308811187744,0.8329132795333862,0.0010000000474974513
0.4281928837299347,0.8427812457084656,0.43284979462623596,0.8440020084381104,0.0010000000474974513
0.3969388008117676,0.8543124794960022,0.39356985688209534,0.8550907373428345,0.0010000000474974513
0.387465238571167,0.8575624823570251,0.4122409224510193,0.8538306355476379,0.0010000000474974513
0.36829426884651184,0.8666562438011169,0.38556501269340515,0.8596270084381104,0.0010000000474974513
0.34854820370674133,0.8745937347412109,0.3435181677341461,0.8777721524238586,0.0010000000474974513
0.3399431109428406,0.8780624866485596,0.3354884088039398,0.8828125,0.0010000000474974513
0.329171359539032,0.8821250200271606,0.35376638174057007,0.8709677457809448,0.0010000000474974513
0.3311753571033478,0.8809062242507935,0.5448755025863647,0.805443525314331,0.0010000000474974513
0.32964026927948,0.8845624923706055,0.30884212255477905,0.8921371102333069,0.00010000000474974513
0.2843904197216034,0.9001250267028809,0.30326637625694275,0.8966733813285828,0.00010000000474974513
0.2726250886917114,0.9033437371253967,0.2910160720348358,0.8979334831237793,0.00010000000474974513
0.2670755684375763,0.9053750038146973,0.28511714935302734,0.8989415168762207,0.00010000000474974513
0.2621498703956604,0.9079375267028809,0.2876480221748352,0.8996976017951965,0.00010000000474974513
0.2597547173500061,0.9086562395095825,0.2816723883152008,0.9004536271095276,0.00010000000474974513
0.2553101181983948,0.9103437662124634,0.2798127830028534,0.9032257795333862,0.00010000000474974513
0.2525152564048767,0.9121562242507935,0.27575817704200745,0.9004536271095276,0.00010000000474974513
0.2494591921567917,0.9123125076293945,0.2825865149497986,0.9042338728904724,0.00010000000474974513
0.24632366001605988,0.9128124713897705,0.2724403142929077,0.9039818644523621,0.00010000000474974513
0.24411837756633759,0.9128124713897705,0.27279946208000183,0.9024697542190552,0.00010000000474974513
0.24091298878192902,0.9163749814033508,0.27214598655700684,0.9049898982048035,0.00010000000474974513
0.24360601603984833,0.9142500162124634,0.2671676278114319,0.9024697542190552,0.00010000000474974513
0.23922544717788696,0.9165937304496765,0.2727586627006531,0.9039818644523621,0.00010000000474974513
0.2362765371799469,0.9168750047683716,0.26529696583747864,0.9077621102333069,0.00010000000474974513
0.23365461826324463,0.9182812571525574,0.26639777421951294,0.9065020084381104,0.00010000000474974513
0.24000117182731628,0.9157812595367432,0.2689375579357147,0.9014617204666138,0.00010000000474974513
0.23062211275100708,0.9195312261581421,0.2636585831642151,0.905493974685669,1.0000000656873453e-05
0.22833245992660522,0.9210312366485596,0.2625639736652374,0.9067540168762207,1.0000000656873453e-05
0.22705185413360596,0.9213437438011169,0.26213857531547546,0.9059979915618896,1.0000000656873453e-05
0.22599080204963684,0.9215937256813049,0.2622115910053253,0.9057459831237793,1.0000000656873453e-05
0.22508041560649872,0.9222187399864197,0.2614482641220093,0.9080141186714172,1.0000000656873453e-05
0.22441677749156952,0.9229375123977661,0.26023975014686584,0.9065020084381104,1.0000000656873453e-05
0.22375449538230896,0.9230625033378601,0.2600880265235901,0.9072580933570862,1.0000000656873453e-05
0.22304552793502808,0.9230937361717224,0.25951963663101196,0.9075101017951965,1.0000000656873453e-05
0.2225724160671234,0.9235625267028809,0.25962916016578674,0.9077621102333069,1.0000000656873453e-05
0.22218270599842072,0.9234374761581421,0.25973477959632874,0.9077621102333069,1.0000000656873453e-05
0.22104759514331818,0.9240937232971191,0.2595359683036804,0.9072580933570862,1.0000001111620804e-06
0.2209165394306183,0.9243124723434448,0.2594251036643982,0.9075101017951965,1.0000001111620804e-06
0.22075210511684418,0.9244062304496765,0.25942566990852356,0.9075101017951965,1.000000082740371e-07
