train mean squared error,val mean squared error,train learning rate
4.150369644165039,0.7739301323890686,0.0010000000474974513
0.5801528096199036,0.46887513995170593,0.0010000000474974513
0.4023922085762024,0.3609529435634613,0.0010000000474974513
0.3141970634460449,0.2880779206752777,0.0010000000474974513
0.263234406709671,0.24578852951526642,0.0010000000474974513
0.22999191284179688,0.21367518603801727,0.0010000000474974513
0.20550288259983063,0.19498726725578308,0.0010000000474974513
0.1890617311000824,0.18504789471626282,0.0010000000474974513
0.180906280875206,0.18180672824382782,0.0010000000474974513
0.17517811059951782,0.17434337735176086,0.0010000000474974513
0.17100372910499573,0.16764774918556213,0.0010000000474974513
0.16815629601478577,0.1658090353012085,0.0010000000474974513
0.1665860116481781,0.16307733952999115,0.0010000000474974513
0.16462917625904083,0.16142502427101135,0.0010000000474974513
0.16287337243556976,0.16246026754379272,0.0010000000474974513
0.16103312373161316,0.15664801001548767,0.0010000000474974513
0.15738259255886078,0.15859152376651764,0.0010000000474974513
0.15639114379882812,0.15297086536884308,0.0010000000474974513
0.15305547416210175,0.14907445013523102,0.0010000000474974513
0.1489977389574051,0.16074274480342865,0.0010000000474974513
0.14340680837631226,0.1309862732887268,0.0010000000474974513
0.13787230849266052,0.12055562436580658,0.0010000000474974513
0.12680916488170624,0.11736325919628143,0.0010000000474974513
0.11497359722852707,0.13846628367900848,0.0010000000474974513
0.11040769517421722,0.09806952625513077,0.0010000000474974513
0.09514354914426804,0.075607068836689,0.0010000000474974513
0.06591299176216125,0.09834315627813339,0.0010000000474974513
0.04904967173933983,0.06681349128484726,0.0010000000474974513
0.0334431417286396,0.031372521072626114,0.0010000000474974513
0.024557482451200485,0.02649081125855446,0.0010000000474974513
0.021324187517166138,0.014333837665617466,0.0010000000474974513
0.013831463642418385,0.009672165848314762,0.0010000000474974513
0.012933256104588509,0.011596767231822014,0.0010000000474974513
0.011326190084218979,0.011194609105587006,0.0010000000474974513
0.0064551858231425285,0.006257221102714539,0.00010000000474974513
0.006024159956723452,0.006135439965873957,0.00010000000474974513
0.005872168578207493,0.006081909406930208,0.00010000000474974513
0.005592592991888523,0.005642106756567955,0.00010000000474974513
0.005448437761515379,0.005323941819369793,0.00010000000474974513
0.005356804933398962,0.005246829707175493,0.00010000000474974513
0.005206759087741375,0.004969101864844561,0.00010000000474974513
0.004977300763130188,0.005038788076490164,0.00010000000474974513
0.0047265528701245785,0.0046939668245613575,0.00010000000474974513
0.004612721037119627,0.004503701813519001,0.00010000000474974513
0.00434184679761529,0.004287055693566799,0.00010000000474974513
0.004458901472389698,0.005833923816680908,0.00010000000474974513
0.004301476292312145,0.003998550586402416,0.00010000000474974513
0.00408477196469903,0.003807713510468602,0.00010000000474974513
0.003887356724590063,0.0035526936408132315,0.00010000000474974513
0.0038106434512883425,0.0037033555563539267,0.00010000000474974513
0.003620131639763713,0.003677070140838623,0.00010000000474974513
0.0030307359993457794,0.003114687278866768,1.0000000656873453e-05
0.002993925241753459,0.0030959099531173706,1.0000000656873453e-05
0.0029662312008440495,0.003078706096857786,1.0000000656873453e-05
0.002914409851655364,0.003058797214180231,1.0000001111620804e-06
0.002908870344981551,0.0030622719787061214,1.0000001111620804e-06
0.002903038403019309,0.0030591743998229504,1.000000082740371e-07
