train mean squared error,val mean squared error,train learning rate
9.767363548278809,9.617208480834961,0.0010000000474974513
8.894725799560547,8.436542510986328,0.0010000000474974513
7.912818431854248,7.579138278961182,0.0010000000474974513
7.0391106605529785,6.670962333679199,0.0010000000474974513
6.357527256011963,6.17764949798584,0.0010000000474974513
5.939181804656982,5.774844646453857,0.0010000000474974513
5.656059741973877,5.669401168823242,0.0010000000474974513
5.50010347366333,5.428677558898926,0.0010000000474974513
5.372343063354492,5.364675045013428,0.0010000000474974513
5.2997331619262695,5.270765781402588,0.0010000000474974513
5.26791524887085,5.223635196685791,0.0010000000474974513
5.213390827178955,5.200037956237793,0.0010000000474974513
5.181315898895264,5.205087661743164,0.0010000000474974513
5.149893760681152,5.147162437438965,0.0010000000474974513
5.142054557800293,5.130183696746826,0.0010000000474974513
5.1125807762146,5.105352401733398,0.0010000000474974513
5.097659587860107,5.095083236694336,0.0010000000474974513
5.069629192352295,5.0590596199035645,0.0010000000474974513
5.070913314819336,5.067531585693359,0.0010000000474974513
5.048469066619873,5.053922653198242,0.0010000000474974513
5.036635875701904,5.015305519104004,0.0010000000474974513
5.021688938140869,5.044003963470459,0.0010000000474974513
5.012203693389893,4.999532699584961,0.0010000000474974513
5.001640796661377,4.997730255126953,0.0010000000474974513
4.994348049163818,4.987401485443115,0.0010000000474974513
4.989394187927246,4.99099588394165,0.0010000000474974513
4.978069305419922,4.9636335372924805,0.0010000000474974513
4.975094795227051,4.9626569747924805,0.0010000000474974513
4.970582008361816,4.951219081878662,0.0010000000474974513
4.963967323303223,4.9622650146484375,0.0010000000474974513
4.964849472045898,4.9560065269470215,0.0010000000474974513
4.939361095428467,4.934983730316162,0.00010000000474974513
4.933642864227295,4.930063247680664,0.00010000000474974513
4.930670261383057,4.930206298828125,0.00010000000474974513
4.9310221672058105,4.930966854095459,0.00010000000474974513
4.928161144256592,4.930187702178955,1.0000000656873453e-05
4.92766809463501,4.930152416229248,1.0000000656873453e-05
4.9274001121521,4.929873466491699,1.0000001111620804e-06
4.927298545837402,4.929736137390137,1.0000001111620804e-06
4.927258014678955,4.9296674728393555,1.0000001111620804e-06
4.9272260665893555,4.929605007171631,1.0000001111620804e-06
4.927192687988281,4.929586410522461,1.0000001111620804e-06
4.927172660827637,4.929567337036133,1.0000001111620804e-06
4.927127361297607,4.929558753967285,1.000000082740371e-07
4.927124977111816,4.929563999176025,1.000000082740371e-07
4.927119731903076,4.929563045501709,1.000000082740371e-08
