train sparse categorical crossentropy,train sparse categorical accuracy,val sparse categorical crossentropy,val sparse categorical accuracy,train learning rate
1.534925103187561,0.41109374165534973,1.3741540908813477,0.4516128897666931,0.0010000000474974513
1.3596630096435547,0.46181249618530273,1.3595746755599976,0.4556451737880707,0.0010000000474974513
1.3396048545837402,0.4698437452316284,1.3622548580169678,0.4629536271095276,0.0010000000474974513
1.3244218826293945,0.47465625405311584,1.3036558628082275,0.47631049156188965,0.0010000000474974513
1.31193208694458,0.47734373807907104,1.2948930263519287,0.48765119910240173,0.0010000000474974513
1.3025511503219604,0.4841562509536743,1.2926770448684692,0.4745463728904724,0.0010000000474974513
1.2678142786026,0.5088750123977661,1.2328803539276123,0.5443548560142517,0.0010000000474974513
1.2668229341506958,0.5260937213897705,1.3041486740112305,0.5136088728904724,0.0010000000474974513
1.3010916709899902,0.5028437376022339,1.2049062252044678,0.5504032373428345,0.0010000000474974513
1.3494985103607178,0.48631250858306885,1.3825911283493042,0.45388105511665344,0.0010000000474974513
1.3013073205947876,0.5022500157356262,1.279878854751587,0.5302419066429138,0.0010000000474974513
1.1953363418579102,0.5605312585830688,1.1903624534606934,0.5652721524238586,0.00010000000474974513
1.1807188987731934,0.5647500157356262,1.1821273565292358,0.5690523982048035,0.00010000000474974513
1.1696553230285645,0.5704062581062317,1.170976161956787,0.5685483813285828,0.00010000000474974513
1.1623249053955078,0.5741249918937683,1.165372610092163,0.5745967626571655,0.00010000000474974513
1.1662425994873047,0.5718437433242798,1.1637749671936035,0.5763608813285828,0.00010000000474974513
1.1563836336135864,0.5764062404632568,1.1590893268585205,0.5753528475761414,0.00010000000474974513
1.1477727890014648,0.5796874761581421,1.1542096138000488,0.5758568644523621,0.00010000000474974513
1.1668459177017212,0.5692499876022339,1.2294585704803467,0.522681474685669,0.00010000000474974513
1.162027359008789,0.570062518119812,1.1551402807235718,0.5693044066429138,0.00010000000474974513
1.1463004350662231,0.5774062275886536,1.1530369520187378,0.5703125,1.0000000656873453e-05
1.144353985786438,0.5796250104904175,1.1523311138153076,0.5705645084381104,1.0000000656873453e-05
1.1433959007263184,0.5798437595367432,1.1516294479370117,0.571068525314331,1.0000000656873453e-05
1.1426557302474976,0.5801249742507935,1.1515616178512573,0.5730846524238586,1.0000000656873453e-05
1.1425749063491821,0.581250011920929,1.1512019634246826,0.5768648982048035,1.0000000656873453e-05
1.1409543752670288,0.5820000171661377,1.1504120826721191,0.5761088728904724,1.0000000656873453e-05
1.1402204036712646,0.582281231880188,1.1507545709609985,0.5766128897666931,1.0000000656873453e-05
1.1396124362945557,0.582281231880188,1.150041103363037,0.5758568644523621,1.0000000656873453e-05
1.1390299797058105,0.5825312733650208,1.1498147249221802,0.5758568644523621,1.0000000656873453e-05
1.138373613357544,0.5826562643051147,1.1503233909606934,0.5748487710952759,1.0000000656873453e-05
1.1377595663070679,0.5830312371253967,1.1500351428985596,0.5756048560142517,1.0000000656873453e-05
1.1369131803512573,0.5834687352180481,1.1494624614715576,0.5758568644523621,1.0000001111620804e-06
1.1367743015289307,0.5834687352180481,1.1486555337905884,0.5758568644523621,1.0000001111620804e-06
1.1365759372711182,0.5833125114440918,1.1485674381256104,0.5761088728904724,1.0000001111620804e-06
1.136501431465149,0.5832187533378601,1.1485531330108643,0.5761088728904724,1.0000001111620804e-06
1.1364353895187378,0.5834687352180481,1.1484534740447998,0.5761088728904724,1.0000001111620804e-06
1.1363590955734253,0.5832812786102295,1.1484315395355225,0.5766128897666931,1.0000001111620804e-06
1.136263132095337,0.5835000276565552,1.1488550901412964,0.5758568644523621,1.0000001111620804e-06
1.136569619178772,0.5830937623977661,1.1483720541000366,0.5763608813285828,1.0000001111620804e-06
1.1363263130187988,0.5834062695503235,1.1483714580535889,0.5763608813285828,1.000000082740371e-07
1.1363128423690796,0.5835312604904175,1.1483761072158813,0.5768648982048035,1.000000082740371e-07
1.1362833976745605,0.5835624933242798,1.1483768224716187,0.5768648982048035,1.000000082740371e-08
